2024-11-27T20:20:26.190Z,coldMitigation_node_59d13ab7-8f2f-4e07-b293-d3814248626f,warm,316.03594499999997
2024-11-27T20:20:31.101Z,coldMitigation_node_f31e7ddf-4bb4-4b4d-a4bc-82e1254330a7,cold,205.05843400000003
2024-11-27T20:20:34.242Z,coldMitigation_node_dac17621-c514-4359-82e8-49eb728f30ea,cold,154.28435799999988
2024-11-27T20:20:37.504Z,coldMitigation_node_ebf77d5d-f205-4725-96fb-fff2f3d948fc,cold,150.41807900000003
2024-11-27T20:21:03.076Z,coldMitigation_node_d022519d-d084-4de0-b0b1-35f67f962d47,warm,155.954187
2024-11-27T20:21:10.304Z,coldMitigation_node_43bdf9fd-8bc8-4e16-a488-f51047a163a9,warm,147.74375899999995
2024-11-27T20:21:13.451Z,coldMitigation_node_ec12bf1c-cfd8-46e0-beca-293990b3d59b,cold,143.44671899999958
2024-11-27T20:21:49.808Z,coldMitigation_node_5b3a1eda-3315-4244-a37c-f77cf80550cc,warm,160.555248
2024-11-27T20:23:02.886Z,coldMitigation_node_dad76431-71db-4552-b658-0366458b74c3,warm,167.09785699999998
2024-11-27T20:23:54.885Z,coldMitigation_node_3847cfe3-a8f9-4473-ac80-8d6606395a65,warm,157.10917700000005
2024-11-27T20:25:51.630Z,coldMitigation_node_99674c50-de21-4062-a08b-3105888c63a0,warm,144.790408
2024-11-27T20:26:02.236Z,coldMitigation_node_f281b556-66e4-470d-82d7-0e4774d4c4b0,cold,141.016748
2024-11-27T20:27:32.081Z,coldMitigation_node_61625892-8932-4a17-8596-887865a70387,warm,156.84477700000002
2024-11-27T20:29:03.621Z,coldMitigation_node_69418275-48b6-482f-bc95-9d24527f45eb,warm,156.67547699999994
2024-11-27T20:30:11.427Z,coldMitigation_node_a724d60a-0d1f-4265-b3de-5ab2c79a0669,warm,150.03264700000005
2024-11-27T20:30:34.553Z,coldMitigation_node_f55bc1af-180b-4358-9332-7175607481eb,warm,157.44319599999994
2024-11-27T20:31:15.264Z,coldMitigation_node_3307bc24-cc83-4bf9-b68d-bf77da137827,warm,159.16676600000005
2024-11-27T20:31:18.433Z,coldMitigation_node_b40658af-cb27-48a7-ba15-63a7baea2813,cold,143.4502580000003
2024-11-27T20:32:26.072Z,coldMitigation_node_654e8edd-7d6b-4ef4-8a77-2abdffc9759a,warm,147.32011800000004
2024-11-27T20:33:26.406Z,coldMitigation_node_7ee8feb6-8a2e-4a3d-a2c3-e2e251e4dbb9,warm,158.52107600000005
2024-11-27T20:34:51.762Z,coldMitigation_node_3949b6a3-f1d2-4aa9-be31-f8979907d058,warm,161.970666
2024-11-27T20:35:28.022Z,coldMitigation_node_57cc11b9-02a2-49ed-b222-0a607f71cfbe,warm,164.34020700000008
2024-11-27T20:36:29.980Z,coldMitigation_node_83586afb-f4c0-4aa6-8ac9-76bb28054986,warm,169.47372599999994
2024-11-27T20:36:41.233Z,coldMitigation_node_3dfcd937-c400-4bdc-9e09-3618ae8e374f,warm,157.53950699999996
2024-11-27T20:37:14.972Z,coldMitigation_node_b32ee4e7-3506-4415-b44a-b44356baa40b,warm,168.38559499999997
2024-11-27T20:37:23.196Z,coldMitigation_node_1ce2fb3b-df1f-4043-a750-0eb0f5674847,warm,140.080988
2024-11-27T20:37:31.572Z,coldMitigation_node_44a9f320-3315-4645-8780-7bbf0f6721c4,cold,146.09675799999968
2024-11-27T20:37:43.424Z,coldMitigation_node_09d6655d-0ed2-4a4b-8e37-3f92c2731c80,warm,157.23866700000002
2024-11-27T20:37:49.101Z,coldMitigation_node_ca092b53-ea56-4924-9bee-cc3def4d8f34,warm,139.63939799999997
2024-11-27T20:37:59.135Z,coldMitigation_node_cbe4e037-2237-4696-b32e-bd23f058b436,cold,141.43622799999957
2024-11-27T20:39:30.299Z,coldMitigation_node_c674eaee-3b04-43a6-b1af-f3d01676dbb9,warm,167.77054600000002
2024-11-27T20:39:34.700Z,coldMitigation_node_15b31814-8a90-4125-a8b7-af14ce1d99d9,warm,153.01678700000008
2024-11-27T20:39:40.962Z,coldMitigation_node_12504b5c-bf81-4794-9f39-f9f0a36e47cd,cold,152.96606799999972
2024-11-27T20:39:44.041Z,coldMitigation_node_15a6d3d9-487d-4917-b839-44e10ab95d77,cold,139.81580799999983
2024-11-27T20:39:55.266Z,coldMitigation_node_321dda83-7fb9-4162-bec3-11971c49a05c,warm,156.24170700000002
2024-11-27T20:40:00.553Z,coldMitigation_node_e5a1e258-3602-41f4-a94f-3f7c3be0048b,warm,156.373287
2024-11-27T20:40:12.322Z,coldMitigation_node_5d67af1d-4785-4d0a-a981-de25c15caf59,warm,157.13701599999996
2024-11-27T20:40:20.571Z,coldMitigation_node_7eb2bd5b-6be0-4332-8fdd-e1405b7d2660,cold,153.1357369999996
2024-11-27T20:40:21.491Z,coldMitigation_node_5bd124d5-d5a6-402d-b996-3bc59d3997a3,warm,159.800607
2024-11-27T20:40:55.510Z,coldMitigation_node_b3116504-c710-4376-a1ac-182502499d1f,warm,144.472958
2024-11-27T20:41:03.939Z,coldMitigation_node_3b36662b-4c9c-41ba-a6c8-3dc54465cd6e,warm,146.62420699999996
2024-11-27T20:41:20.308Z,coldMitigation_node_531b1b64-b07c-4969-95d1-6473351f2747,warm,146.12500699999998
2024-11-27T20:41:26.103Z,coldMitigation_node_8afecf0e-5179-44f7-b036-1d01f3d7c2f2,cold,160.16716600000018
2024-11-27T20:41:34.406Z,coldMitigation_node_3a997893-b3d3-4b4e-a073-6ab211fe1654,warm,190.43414400000006
2024-11-27T20:41:41.548Z,coldMitigation_node_d6b61af9-3fe4-471f-b05a-742f2493834e,cold,178.9438650000002
2024-11-27T20:41:44.700Z,coldMitigation_node_92ac5914-e5ad-4fb0-99f2-3d5a53224bed,cold,149.0013570000001
2024-11-27T20:41:52.125Z,coldMitigation_node_1b98d4d7-6475-4cdc-ade9-24fbca6f96d4,warm,165.38318499999997
2024-11-27T20:42:01.254Z,coldMitigation_node_e70d873e-043b-4655-af8c-1d6880d1b9d2,warm,161.37447600000002
2024-11-27T20:42:07.742Z,coldMitigation_node_e53df537-d794-4881-b93b-b0a61d9d9bb1,cold,151.56672700000036
2024-11-27T20:42:10.969Z,coldMitigation_node_d10efea0-64d9-497c-8e42-5a14586985b9,cold,160.12146600000005
2024-11-27T20:42:14.148Z,coldMitigation_node_993e96b4-7cd8-4ccf-8956-0c5cf36d96e7,cold,152.46958700000005
2024-11-27T20:42:18.882Z,coldMitigation_node_9a1b510d-6037-42de-be3c-c6ecc6454f60,cold,148.29141700000037
2024-11-27T20:42:32.969Z,coldMitigation_node_36842d5f-cf4d-425b-b85e-09a86e6884d4,warm,167.05352500000004
2024-11-27T20:42:43.772Z,coldMitigation_node_e359f515-d494-4333-bfb0-e5d6158054e9,cold,145.83488699999998
2024-11-27T20:42:56.433Z,coldMitigation_node_6a69cb7d-b9ae-4615-8139-da5e9447ed7c,warm,163.14543499999996
