2024-11-27T16:11:37.993Z,coldMitigation_node_2116cc43-95c9-4e46-80f0-27544dd3c3e4,warm,159.11361799999997
2024-11-27T16:11:42.445Z,coldMitigation_node_8b77dcd0-9d03-490d-8475-70f7c0517579,cold,159.77282700000023
2024-11-27T16:11:45.747Z,coldMitigation_node_531525ec-b2d2-4175-ba6f-e8bfab9d8b59,cold,162.54698700000017
2024-11-27T16:11:48.888Z,coldMitigation_node_62ae9106-74ec-4f88-b5f9-ca2d72a74d84,cold,157.63721699999996
2024-11-27T16:12:14.335Z,coldMitigation_node_bfb5177f-e2a4-42d6-869e-d3feead308a9,warm,156.59193699999997
2024-11-27T16:12:21.497Z,coldMitigation_node_5f77f562-05ef-434e-ad8b-27f5a88a50e8,warm,158.64763699999997
2024-11-27T16:12:24.723Z,coldMitigation_node_df62b182-0471-491a-8b6a-225776b90bd6,cold,156.40911700000015
2024-11-27T16:13:01.183Z,coldMitigation_node_7b411802-69d4-4640-9eef-0bad242cea2c,warm,156.371417
2024-11-27T16:14:13.559Z,coldMitigation_node_8f0a6803-4a32-4c14-9a55-0765f112679a,warm,155.00158699999997
2024-11-27T16:15:04.683Z,coldMitigation_node_4f845a89-bc27-4491-b8c7-13679b6880f8,warm,142.36181900000003
2024-11-27T16:17:01.311Z,coldMitigation_node_d91241f1-4483-4a16-b833-22bb17e9a545,warm,145.91980800000005
2024-11-27T16:18:34.387Z,coldMitigation_node_9f5ff29f-def6-4282-9b31-ad59d4496dd0,warm,156.39916699999998
2024-11-27T16:20:05.926Z,coldMitigation_node_686e021c-fa36-4f28-937e-8cd5c39e13fb,warm,159.24313700000005
2024-11-27T16:21:13.633Z,coldMitigation_node_1f805041-8466-4930-bb90-92db85a7445f,warm,140.92218799999995
2024-11-27T16:21:36.560Z,coldMitigation_node_167256c3-0680-4767-b10f-eee00b21fe7a,warm,143.790349
2024-11-27T16:22:17.679Z,coldMitigation_node_ad57ba7f-4906-4d8b-9ff3-6f6c64b6d912,warm,147.94744900000006
2024-11-27T16:22:20.906Z,coldMitigation_node_d61993ed-7a90-4edb-b862-4b1af57ec28b,cold,153.41850699999986
2024-11-27T16:23:28.677Z,coldMitigation_node_cebf563d-5460-4ca8-8401-928c46e735b7,warm,167.41921199999996
2024-11-27T16:24:29.103Z,coldMitigation_node_19b76e43-42e9-4f08-8680-209d564e56a3,warm,164.47421199999997
2024-11-27T16:25:54.380Z,coldMitigation_node_c8eca4c0-e381-49d2-870b-0d71bbcc7065,warm,153.86094300000008
2024-11-27T16:26:30.495Z,coldMitigation_node_da4d38fb-399c-48b7-964b-42871bc95b39,warm,147.57370399999996
2024-11-27T16:27:32.252Z,coldMitigation_node_7f86847e-b223-4835-996f-f53d2aca5dce,warm,154.97377299999994
2024-11-27T16:27:35.517Z,coldMitigation_node_5d1a2c58-0605-4a3b-8201-0c7f0d8d9f20,cold,170.49888199999987
2024-11-27T16:27:47.949Z,coldMitigation_node_e8835bb8-710f-4ad6-9cc7-0e5748b97fc5,warm,164.20428199999998
2024-11-27T16:28:21.552Z,coldMitigation_node_ab518a3e-69bd-404f-8e06-91fa61744402,warm,148.45039300000002
2024-11-27T16:28:30.192Z,coldMitigation_node_e372b35c-f399-4f2b-a7c9-44ebfdbd1da9,warm,241.60926400000005
2024-11-27T16:28:37.842Z,coldMitigation_node_bccab75c-374f-4cf6-840b-3abdb6223c22,cold,160.32565299999987
2024-11-27T16:28:48.651Z,coldMitigation_node_aaf8a690-df9e-45a0-93b5-bc1f8b93f038,warm,183.39734999999996
2024-11-27T16:28:56.907Z,coldMitigation_node_597fccea-7353-4860-a409-cbef714b9d52,cold,171.0272319999999
2024-11-27T16:29:09.358Z,coldMitigation_node_b43e58c0-3a50-4cfb-8d1f-53bb547df0b3,cold,240.55249400000048
2024-11-27T16:30:40.577Z,coldMitigation_node_5978c51d-d651-437b-9e82-321d2616dfba,warm,153.76087299999995
2024-11-27T16:30:47.231Z,coldMitigation_node_d7ce867a-b558-492d-bd97-0d34effc9996,cold,139.52499399999988
2024-11-27T16:30:50.414Z,coldMitigation_node_45a45ee4-4bad-4f0e-bf40-c50a5abc9f3d,cold,154.56022299999995
2024-11-27T16:30:53.658Z,coldMitigation_node_88be1233-30b2-4aa3-a2c5-542fdfe75344,cold,144.26879499999995
2024-11-27T16:31:05.066Z,coldMitigation_node_ac5e6af2-1319-46cb-9afe-46bb42951d9b,warm,164.35203300000006
2024-11-27T16:31:12.773Z,coldMitigation_node_81e26a27-fa97-4979-b89d-6a61c556f635,cold,154.6138030000002
2024-11-27T16:31:26.820Z,coldMitigation_node_edb2def9-7c43-4f16-a3f3-0a49e2564f67,warm,151.752293
2024-11-27T16:31:31.480Z,coldMitigation_node_5a0eab65-709b-48f5-b35f-92364e0c4751,warm,159.713193
2024-11-27T16:31:37.221Z,coldMitigation_node_317953ab-23e0-41d8-b70c-dad397098fee,cold,159.3085719999999
2024-11-27T16:32:13.749Z,coldMitigation_node_4ce21b17-7638-4108-a20e-14fdf589544d,warm,145.29333400000002
2024-11-27T16:32:22.245Z,coldMitigation_node_febb351d-2a3a-4438-b062-274e24cb13ec,warm,160.18431199999998
2024-11-27T16:32:38.708Z,coldMitigation_node_29518598-233e-4963-94c7-72dd7eb3ca83,warm,150.26680400000004
2024-11-27T16:32:44.515Z,coldMitigation_node_e413fc04-46f7-4125-bdc2-26c58ba37f0c,cold,161.50834200000008
2024-11-27T16:32:53.248Z,coldMitigation_node_71c08cf4-14e6-4a6f-9283-976d19e3c869,warm,154.92977300000007
2024-11-27T16:33:00.894Z,coldMitigation_node_d262ac5b-fecf-48be-8ea3-dea36d1af7dc,cold,152.41490299999987
2024-11-27T16:33:04.095Z,coldMitigation_node_840548d5-5671-48cb-b2ff-e3b91d25a5ad,cold,147.20836400000007
2024-11-27T16:33:11.588Z,coldMitigation_node_93804990-42b2-4b3a-9876-0dae2bbcdc17,warm,169.56053099999997
2024-11-27T16:33:20.717Z,coldMitigation_node_72ac798a-074c-4509-92ce-de921557e9ba,warm,148.61256400000002
2024-11-27T16:33:27.113Z,coldMitigation_node_7bcd12b8-a99c-45fb-b2ca-7b40351dff5d,cold,161.92490199999975
2024-11-27T16:33:30.428Z,coldMitigation_node_894a76f6-304a-4978-accf-7d53c4a40b44,cold,169.1029520000002
2024-11-27T16:33:33.773Z,coldMitigation_node_717f4c1d-097f-4826-ab58-413290cf1e6e,cold,171.412061
2024-11-27T16:33:37.049Z,coldMitigation_node_7abd1b18-16c7-42c9-9308-6effe0a4dfb0,cold,161.3190929999996
2024-11-27T16:33:49.766Z,coldMitigation_node_78dfe0c6-a8b0-45c4-ab0f-c3f2c5b60022,warm,173.12055100000003
2024-11-27T16:33:56.854Z,coldMitigation_node_06d6a579-1c60-46f6-b45a-a86ff5ed8ecd,warm,153.14156400000002
2024-11-27T16:34:05.362Z,coldMitigation_node_dd594632-e4eb-43d5-a383-6190c4a5b47e,warm,142.74580500000002
2024-11-27T16:34:23.165Z,coldMitigation_node_22501ac2-4db2-48dd-8c5f-c3f429ff4ccf,warm,178.69946199999998
2024-11-27T16:34:50.444Z,coldMitigation_node_561661a9-f350-47b4-8027-89654b75d428,warm,152.48393299999992
2024-11-27T16:34:58.506Z,coldMitigation_node_1cd68e12-fdcc-46ab-b920-bf7f8e2a5e68,cold,156.88731300000018
2024-11-27T16:35:01.857Z,coldMitigation_node_be13b42a-9b98-47c9-ba3b-7bde13e8cf8a,cold,143.95612400000027
2024-11-27T16:35:05.241Z,coldMitigation_node_3c959010-e0f6-4126-8820-c8015b648de8,cold,170.5536519999996
2024-11-27T16:35:08.607Z,coldMitigation_node_b6235df0-9edf-46c2-92fe-d7f86247a773,cold,176.6005110000001
2024-11-27T16:35:19.281Z,coldMitigation_node_74f1870a-a251-4949-a72a-1af1c34f0184,warm,150.686983
2024-11-27T16:35:28.145Z,coldMitigation_node_d48a90d3-6862-4767-9b17-3507e0a42ee2,warm,172.95919099999998
2024-11-27T16:35:34.539Z,coldMitigation_node_858a7d4f-aaa9-4640-90ce-9275638d834f,cold,155.25869299999977
2024-11-27T16:35:37.820Z,coldMitigation_node_e8501e08-aa4a-442a-88e3-162aeb18d1e2,cold,166.4860920000001
2024-11-27T16:35:41.292Z,coldMitigation_node_1a3cbfb8-2e26-4499-b10b-faef00c5a06e,cold,160.67562199999975
2024-11-27T16:35:50.093Z,coldMitigation_node_50ba55ef-851e-4860-8c50-b08b5e4aea68,warm,161.59251300000005
2024-11-27T16:35:56.043Z,coldMitigation_node_1ce209f9-381a-458d-a09c-5de544c37305,warm,155.37649300000004
2024-11-27T16:36:04.211Z,coldMitigation_node_ca3db280-3273-4b09-8002-d358bb07cb51,cold,170.5548759999997
2024-11-27T16:36:17.286Z,coldMitigation_node_c4e65c41-fb26-42e2-b4bb-b9562ab2fc64,warm,153.80432700000006
2024-11-27T16:36:25.038Z,coldMitigation_node_75178078-679c-4833-8ce6-b100ae9fd546,cold,166.05414700000028
2024-11-27T16:36:28.378Z,coldMitigation_node_11e48bb7-eebd-40cf-ab60-9d10e886e598,cold,161.58680700000014
2024-11-27T16:36:39.356Z,coldMitigation_node_0becf369-a8d3-4172-a9b1-d5099a538a67,warm,167.85834600000004
2024-11-27T16:36:45.931Z,coldMitigation_node_bf9301a2-4266-46aa-8be3-9f741473a816,warm,151.43951700000002
2024-11-27T16:36:55.281Z,coldMitigation_node_7888f3f6-3de3-49c5-9240-04be87d98d5f,warm,157.71171699999996
2024-11-27T16:37:08.983Z,coldMitigation_node_fb1e28c7-b009-4bb0-8d7f-4b2271750bc8,warm,164.34762599999993
2024-11-27T16:37:16.638Z,coldMitigation_node_fe8db79f-ccc1-4702-9269-63f8014624cb,warm,143.83462799999995
2024-11-27T16:37:24.576Z,coldMitigation_node_f75b07f8-9998-4f87-9ecb-54d1c1b1b252,cold,155.83333699999957
2024-11-27T16:37:33.049Z,coldMitigation_node_c5dbd879-84f3-49c3-a50f-df16340ef0e0,warm,160.7187869999999
2024-11-27T16:37:41.887Z,coldMitigation_node_6d7122dd-4330-4b3b-9623-1cf8b684160e,cold,144.02323699999988
2024-11-27T16:38:47.010Z,coldMitigation_node_ea0301dd-6014-4447-8996-6cd0da2bfe14,warm,164.75293700000003
2024-11-27T16:38:56.884Z,coldMitigation_node_29e13355-6dc6-42c3-9be1-5e28287f6845,warm,157.03989700000005
2024-11-27T16:39:03.883Z,coldMitigation_node_6dd02a0e-b3dd-4bc4-b59b-c409eb0ddaa5,warm,152.82246799999996
2024-11-27T16:39:11.810Z,coldMitigation_node_1dcddd3d-18e3-4ef1-aa37-be29bf4c5d33,warm,149.78534700000006
2024-11-27T16:39:16.369Z,coldMitigation_node_2a6e57c1-9b2e-4725-8250-db6276e850dc,warm,147.94416800000005
