2024-11-15T11:45:09.598Z,coldMitigation_node_057885da-69d3-4305-89be-285e3cdda06d,warm,594.382431
2024-11-15T11:45:19.171Z,coldMitigation_node_5897d7b4-a680-455f-a63e-9f314bfe9690,cold,359.9071359999998
2024-11-15T11:45:26.144Z,coldMitigation_node_93a15a92-2a75-474b-b248-9722a0138300,cold,248.66220799999974
2024-11-15T11:45:34.090Z,coldMitigation_node_4951d778-d9ba-4a25-9583-1ea38bb14c08,cold,270.6864370000003
2024-11-15T11:46:04.777Z,coldMitigation_node_7039c03f-eec5-4fce-ab4f-116487ebabb6,warm,235.28985
2024-11-15T11:46:15.281Z,coldMitigation_node_04c7db4d-3c1f-4b2c-af20-b5890e25e713,warm,438.4515
2024-11-15T11:46:52.081Z,coldMitigation_node_57eb4944-dc9f-4edb-84a4-7ccc86e39692,warm,434.8318630000001
2024-11-15T11:48:06.196Z,coldMitigation_node_34e3c452-2b92-4df9-bbd8-ca2323d2c87c,warm,240.75906599999996
2024-11-15T11:48:58.183Z,coldMitigation_node_12591224-3472-4a02-898f-7426e1c91e2f,warm,234.47556399999996
2024-11-15T11:50:55.982Z,coldMitigation_node_05bd18e6-69cf-4900-85f0-d3826156fc1d,warm,244.64694600000007
2024-11-15T11:51:12.801Z,coldMitigation_node_3aca26b3-718e-4f42-ac1e-3e45a7c9bffd,cold,616.6541040000011
2024-11-15T11:52:49.360Z,coldMitigation_node_7081a81e-948a-4d10-8da7-e7ea4db6fc15,warm,356.052853
2024-11-15T11:54:22.717Z,coldMitigation_node_be916a74-dc06-4e2b-b36c-ae968d90570d,warm,314.74182499999995
2024-11-15T11:55:32.507Z,coldMitigation_node_b24b185a-492d-495c-8df2-b404b341a4d1,warm,474.335994
2024-11-15T11:55:57.302Z,coldMitigation_node_a05949c0-bd12-4320-9595-8a0f136eff81,warm,231.72538900000006
2024-11-15T11:56:39.358Z,coldMitigation_node_8afd9271-128b-4a3a-9422-c60367902d75,warm,419.95863099999997
2024-11-15T11:56:46.376Z,coldMitigation_node_bd1f1d60-a2ef-49a4-b386-bb62ed34d133,cold,365.92129699999987
2024-11-15T11:57:58.598Z,coldMitigation_node_af8dd4b7-eecd-411e-8106-0ba856417d6b,warm,314.6506650000001
2024-11-15T11:59:01.007Z,coldMitigation_node_4e9ee94a-9a6f-4d72-b8af-11f89845adc9,warm,420.264369
2024-11-15T12:00:28.903Z,coldMitigation_node_849fc9b5-0bf7-436d-8d5d-a23289fd836f,warm,488.6177029999999
2024-11-15T12:01:07.160Z,coldMitigation_node_caaa902a-f83c-490b-9c52-5a74da18233b,warm,253.7070769999999
2024-11-15T12:02:10.767Z,coldMitigation_node_55b7c41f-c64c-4180-865e-58f7028facdb,warm,433.8681670000001
2024-11-15T12:02:17.356Z,coldMitigation_node_a37fe5df-27ef-47e7-b785-af87ca450d9e,cold,228.6038870000002
2024-11-15T12:02:33.562Z,coldMitigation_node_f3010e30-12db-4bf6-8670-48ec9db01c46,warm,243.303947
2024-11-15T12:03:08.598Z,coldMitigation_node_e9e95f31-69c7-4c6c-8efb-696f24c8a44c,warm,384.11105299999997
2024-11-15T12:03:25.115Z,coldMitigation_node_aa4a8aa8-0307-4ee6-99dc-2160114bf169,warm,283.963565
2024-11-15T12:03:41.737Z,coldMitigation_node_9e471416-1dbe-4170-b484-997c608198f0,warm,321.51874399999997
2024-11-15T12:03:50.611Z,coldMitigation_node_de665cc8-be59-4013-84d7-2a4e7b5b363e,warm,401.1074560000002
2024-11-15T12:05:20.957Z,coldMitigation_node_41bb312d-4932-485c-ae23-931685339706,warm,506.62483
2024-11-15T12:05:31.133Z,coldMitigation_node_fce882e3-ecc7-4ef4-8f94-5502b8312909,cold,412.99291599999924
2024-11-15T12:05:33.377Z,coldMitigation_node_1c53cda0-14ad-4676-81be-c34844b1f8f3,warm,481.4358219999999
2024-11-15T12:05:39.791Z,coldMitigation_node_dbbbd3fa-dfd9-454e-9530-2b42d153a8c9,warm,511.2228110000001
2024-11-15T12:05:51.095Z,coldMitigation_node_624d622f-9ead-4cf4-9d30-0ecb60f96058,warm,433.55522900000005
2024-11-15T12:06:12.009Z,coldMitigation_node_4beae6fe-e5f5-4003-9dd3-82634008ec24,warm,423.42536800000005
2024-11-15T12:06:28.790Z,coldMitigation_node_03db5cf3-7b10-4476-92de-8ea1f0e8d127,cold,887.8177210000013
2024-11-15T12:06:31.981Z,coldMitigation_node_b49c85a1-edab-4ee2-b8a1-12a3d4940844,warm,698.4207709999998
