sno,Unnamed: 0,wait
1407,14070,8275
1408,14080,7026
1409,14090,7373
1410,14100,7344
1411,14110,7332
1412,14120,7770
1413,14130,7714
1414,14140,7649
1415,14150,6901
1416,14160,6024
1417,14170,7247
1418,14180,7241
1419,14190,6749
1420,14200,6297
1421,14210,7291
1422,14220,7406
1423,14230,7676
1424,14240,7426
1425,14250,7850
1426,14260,7838
1427,14270,7628
1428,14280,8099
1429,14290,7682
1430,14300,7505
1431,14310,7829
1432,14320,7401
1433,14330,7500
1434,14340,1466
1435,14350,4889
1436,14360,4733
1437,14370,5873
1438,14380,5420
1439,14390,7600
1440,14400,6730
1441,14410,6287
1442,14420,2160
1443,14430,5738
1444,14440,1685
1445,14450,5817
1446,14460,7277
1447,14470,8063
1448,14480,8226
1449,14490,8276
1450,14500,7694
1451,14510,7348
1452,14520,7374
1453,14530,8148
1454,14540,7154
1455,14550,7627
1456,14560,7539
1457,14570,6814
1458,14580,7020
1459,14590,7888
1460,14600,8571
1461,14610,7776
1462,14620,7316
1463,14630,6877
1464,14640,6874
1465,14650,6473
1466,14660,7538
1467,14670,7272
1468,14680,3227
1469,14690,7173
1470,14700,7057
1471,14710,7178
1472,14720,6542
1473,14730,2796
1474,14740,4423
1475,14750,3553
1476,14760,6552
1477,14770,5911
1478,14780,6374
1479,14790,4359
1480,14800,5304
1481,14810,5081
1482,14820,3252
1483,14830,4800
1484,14840,3047
1485,14850,4225
1486,14860,4233
1487,14870,6861
1488,14880,7611
1489,14890,8275
1490,14900,7223
1491,14910,7130
1492,14920,7809
1493,14930,8089
1494,14940,8202
1495,14950,7439
1496,14960,7568
1497,14970,7892
1498,14980,7636
1499,14990,6649
1500,15000,6998
1501,15010,6827
1502,15020,7695
1503,15030,8775
1504,15040,7792
1505,15050,8271
1506,15060,8088
1507,15070,7257
1508,15080,6938
1509,15090,7521
1510,15100,6639
1511,15110,7709
1512,15120,8043
1513,15130,7603
1514,15140,7743
1515,15150,7653
1516,15160,8016
1517,15170,8202
1518,15180,8289
1519,15190,7849
1520,15200,8087
1521,15210,7921
1522,15220,7935
1523,15230,8383
1524,15240,7796
1525,15250,7504
1526,15260,7345
1527,15270,7134
1528,15280,7743
1529,15290,8557
1530,15300,7912
1531,15310,6482
1532,15320,7544
1533,15330,6704
1534,15340,6997
1535,15350,7587
1536,15360,8387
1537,15370,8134
1538,15380,6931
1539,15390,6755
1540,15400,7782
1541,15410,7750
1542,15420,8284
1543,15430,7502
1544,15440,7906
1545,15450,8065
1546,15460,8120
1547,15470,7575
1548,15480,7808
1549,15490,7839
1550,15500,2216
1551,15510,4212
1552,15520,6934
1553,15530,7695
1554,15540,8135
1555,15550,1672
1556,15560,6299
1557,15570,3618
1558,15580,3985
1559,15590,3025
1560,15600,2889
1561,15610,3197
1562,15620,2540
1563,15630,2153
1564,15640,2207
1565,15650,2812
1566,15660,2902
1567,15670,2082
1568,15680,4989
1569,15690,3073
1570,15700,3188
1571,15710,2169
1572,15720,2157
1573,15730,3270
1574,15740,2178
1575,15750,2133
1576,15760,2173
1577,15770,2190
1578,15780,2189
1579,15790,2149
1580,15800,2197
1581,15810,2242
1582,15820,2538
1583,15830,2226
1584,15840,3141
1585,15850,1684
1586,15860,2141
1587,15870,2378
1588,15880,3222
1589,15890,1973
1590,15900,2315
1591,15910,2125
1592,15920,2177
1593,15930,2273
1594,15940,2118
1595,15950,2263
1596,15960,2245
1597,15970,3159
1598,15980,1793
1599,15990,2379
1600,16000,3246
1601,16010,2152
1602,16020,2165
1603,16030,2281
1604,16040,2672
1605,16050,2131
1606,16060,2291
1607,16070,2132
1608,16080,2277
1609,16090,2171
1610,16100,2160
1611,16110,2134
1612,16120,2167
1613,16130,2224
1614,16140,2191
1615,16150,2267
1616,16160,2373
1617,16170,2259
1618,16180,2135
1619,16190,2284
1620,16200,4917
1621,16210,7194
1622,16220,7603
1623,16230,7299
1624,16240,7770
1625,16250,8557
1626,16260,8506
1627,16270,8163
1628,16280,8376
1629,16290,8301
1630,16300,1729
1631,16310,7637
1632,16320,7518
1633,16330,8184
1634,16340,7490
1635,16350,7848
1636,16360,8229
1637,16370,8607
1638,16380,7858
1639,16390,7734
1640,16400,8237
1641,16410,8113
1642,16420,7445
1643,16430,7643
1644,16440,8118
1645,16450,7660
1646,16460,8059
1647,16470,2618
1648,16480,7080
1649,16490,7710
1650,16500,7897
1651,16510,7159
1652,16520,7503
1653,16530,7850
1654,16540,8049
1655,16550,8233
1656,16560,8375
1657,16570,8239
1658,16580,8473
1659,16590,7796
1660,16600,7860
1661,16610,8285
1662,16620,7885
1663,16630,1705
1664,16640,7036
1665,16650,7721
1666,16660,7956
